id,loan_amnt,funded_amnt,int_rate,grade,sub_grade,home_ownership,verification_status,issue_d,loan_status,addr_state,dti
457939,18000,18000,14.61%,D,D1,MORTGAGE,Not Verified,Dec-09,Fully Paid,CA,8.04
458131,7000,7000,8.59%,A,A4,RENT,Not Verified,Nov-09,Fully Paid,TX,9.11
458142,6000,6000,13.57%,C,C3,RENT,Not Verified,Nov-09,Fully Paid,PA,13.28
458148,6000,6000,7.51%,A,A4,RENT,Not Verified,Feb-10,Fully Paid,CT,22.28
458149,11000,11000,14.26%,C,C5,OWN,Not Verified,Nov-09,Fully Paid,OH,22.84
458153,2500,2500,13.22%,C,C2,MORTGAGE,Not Verified,Nov-09,Charged Off,IL,14.56
458162,5500,5500,14.61%,D,D1,OWN,Not Verified,Nov-09,Fully Paid,MD,8.06
458165,4000,4000,6.03%,A,A1,OWN,Source Verified,Nov-11,Fully Paid,OK,4.53
458184,8000,8000,13.22%,C,C2,RENT,Verified,Nov-09,Fully Paid,NY,8.58
458189,13000,13000,8.94%,A,A5,RENT,Not Verified,Nov-09,Fully Paid,WA,24.12
458213,1600,1600,7.40%,A,A2,MORTGAGE,Not Verified,Nov-09,Fully Paid,UT,3.46
458328,5000,5000,11.48%,B,B2,MORTGAGE,Not Verified,Jan-10,Charged Off,GA,9.92
458336,10000,10000,12.18%,B,B4,OWN,Not Verified,Nov-09,Fully Paid,NJ,0.52
458419,16000,16000,13.85%,C,C4,RENT,Not Verified,Mar-10,Fully Paid,NJ,24.13
458433,7000,7000,11.14%,B,B1,RENT,Not Verified,Nov-09,Fully Paid,MA,1.53
458440,16800,16800,15.65%,D,D4,RENT,Not Verified,Jan-10,Fully Paid,IL,23.65
458452,12000,12000,11.83%,B,B3,RENT,Not Verified,Nov-09,Fully Paid,IL,15.16
458461,3000,3000,7.05%,A,A1,MORTGAGE,Not Verified,Nov-09,Fully Paid,WY,7.44
458469,20000,20000,12.18%,B,B4,RENT,Not Verified,Nov-09,Fully Paid,CA,6.96
458470,10000,10000,15.65%,D,D4,MORTGAGE,Not Verified,Nov-09,Fully Paid,TX,22.23
458478,8000,8000,14.96%,D,D2,OWN,Not Verified,Nov-09,Fully Paid,WV,17.34
458490,9500,9500,12.87%,C,C1,RENT,Source Verified,Nov-09,Fully Paid,TX,12.28
458499,3000,3000,8.94%,A,A5,RENT,Not Verified,Nov-09,Fully Paid,NY,13.42
458509,1000,1000,11.48%,B,B2,OWN,Not Verified,Nov-09,Fully Paid,FL,0.29
458516,10000,10000,14.26%,C,C5,MORTGAGE,Not Verified,Dec-09,Fully Paid,FL,8.95
458528,5000,5000,11.14%,B,B1,RENT,Not Verified,Nov-09,Fully Paid,AZ,13.31
458563,4800,4800,13.57%,C,C3,RENT,Not Verified,Nov-09,Fully Paid,NY,0.89
458623,4000,4000,13.22%,C,C2,RENT,Not Verified,Nov-09,Fully Paid,FL,2.47
458648,7000,7000,13.92%,C,C4,OWN,Not Verified,Dec-09,Fully Paid,NJ,9.47
458649,3500,3500,7.05%,A,A1,OWN,Not Verified,Nov-09,Fully Paid,LA,23.42
458652,8000,8000,12.18%,B,B4,RENT,Not Verified,Nov-09,Charged Off,MA,17.27
458674,3000,3000,7.05%,A,A1,MORTGAGE,Not Verified,Nov-09,Fully Paid,TX,13.67
458675,9000,9000,8.94%,A,A5,MORTGAGE,Not Verified,Nov-09,Fully Paid,MA,17.7
458679,1800,1800,12.53%,B,B5,RENT,Not Verified,Nov-09,Fully Paid,MO,11.9
458713,8000,8000,8.59%,A,A4,RENT,Not Verified,Dec-09,Fully Paid,VA,8.09
458732,24250,24250,12.53%,B,B5,OWN,Not Verified,Dec-09,Fully Paid,OH,14.3
458741,12000,12000,11.83%,B,B3,MORTGAGE,Not Verified,Nov-09,Charged Off,CA,5.69
458760,6400,6400,7.40%,A,A2,MORTGAGE,Not Verified,Nov-09,Fully Paid,CA,0
458771,6000,6000,12.18%,B,B4,RENT,Not Verified,Nov-09,Fully Paid,TX,4.68
458778,8000,8000,14.96%,D,D2,RENT,Not Verified,Nov-09,Fully Paid,NY,6.65
458784,5000,5000,14.26%,C,C5,RENT,Not Verified,Nov-09,Fully Paid,MA,1.65
458788,24250,24250,11.48%,B,B2,MORTGAGE,Not Verified,Nov-09,Fully Paid,NY,5.18
458797,22000,22000,11.48%,B,B2,RENT,Not Verified,Nov-09,Charged Off,NV,0.56
458811,7500,7500,12.53%,B,B5,RENT,Not Verified,Nov-09,Fully Paid,PA,11.28
458835,5000,5000,17.39%,E,E4,OWN,Not Verified,Nov-09,Charged Off,CT,23.19
458869,10000,10000,8.59%,A,A4,MORTGAGE,Not Verified,Nov-09,Fully Paid,LA,3.42
458871,12000,12000,14.96%,D,D2,RENT,Not Verified,Apr-10,Charged Off,FL,10.63
458874,25000,25000,11.83%,B,B3,MORTGAGE,Verified,Nov-09,Fully Paid,GA,15.6
458881,3000,3000,7.05%,A,A1,MORTGAGE,Not Verified,Nov-09,Fully Paid,MO,11.22
458933,6000,6000,11.83%,B,B3,MORTGAGE,Not Verified,Nov-09,Fully Paid,TX,15.91
458938,20000,20000,11.83%,B,B3,OWN,Not Verified,Nov-09,Fully Paid,OH,14.67
458956,12000,12000,12.18%,B,B4,RENT,Not Verified,Nov-09,Fully Paid,OH,0.84
458960,13000,13000,8.94%,A,A5,MORTGAGE,Not Verified,Nov-09,Fully Paid,GA,16.76
458962,6000,6000,11.83%,B,B3,RENT,Not Verified,Dec-09,Fully Paid,WA,4.48
458975,8000,8000,12.53%,B,B5,RENT,Not Verified,Nov-09,Fully Paid,CA,12.06
459030,8000,8000,7.74%,A,A3,RENT,Not Verified,Nov-09,Fully Paid,NH,12.52
459049,5000,5000,8.59%,A,A4,MORTGAGE,Not Verified,Nov-09,Fully Paid,CO,6.3
459067,6500,6500,8.59%,A,A4,MORTGAGE,Not Verified,Dec-09,Fully Paid,GA,12.28
459069,24250,24250,15.31%,D,D3,OWN,Not Verified,Nov-09,Fully Paid,CT,9.71
459076,12000,12000,14.26%,C,C5,RENT,Not Verified,Nov-09,Charged Off,MD,15.78
459094,5000,5000,11.14%,B,B1,RENT,Not Verified,Nov-09,Fully Paid,FL,2.84
459122,4325,4325,7.74%,A,A3,OWN,Not Verified,Nov-09,Fully Paid,CA,0.96
459139,8000,8000,13.22%,C,C2,RENT,Not Verified,Nov-09,Fully Paid,CA,17.01
459168,12000,12000,8.94%,A,A5,RENT,Not Verified,Nov-09,Fully Paid,NJ,0.94
459173,10000,10000,8.59%,A,A4,RENT,Not Verified,Nov-09,Fully Paid,CA,15.22
459181,10000,10000,12.53%,B,B5,MORTGAGE,Not Verified,Nov-09,Fully Paid,TX,20.86
459185,5875,5875,7.74%,A,A3,MORTGAGE,Not Verified,Nov-09,Fully Paid,TX,0.3
459190,2500,2500,14.96%,D,D2,OWN,Not Verified,Dec-09,Fully Paid,NY,13.2
459191,2000,2000,11.83%,B,B3,RENT,Not Verified,Nov-09,Fully Paid,CA,17.16
459263,10000,10000,14.26%,C,C5,RENT,Not Verified,Nov-09,Fully Paid,PA,15.74
459266,14000,14000,11.48%,B,B2,RENT,Not Verified,Nov-09,Fully Paid,NY,6.2
459277,10000,10000,8.59%,A,A4,OWN,Not Verified,Nov-09,Fully Paid,GA,4.14
459286,13000,13000,13.57%,C,C3,RENT,Not Verified,Dec-09,Fully Paid,CA,15.79
459300,3000,3000,13.92%,C,C4,RENT,Not Verified,Nov-09,Fully Paid,CA,8.77
459303,5500,5500,12.87%,C,C1,MORTGAGE,Not Verified,Nov-09,Fully Paid,CA,4.75
459312,12500,12500,6.00%,D,D1,RENT,Not Verified,Jan-10,Fully Paid,FL,9.98
459313,5000,5000,11.48%,B,B2,OWN,Not Verified,Dec-09,Fully Paid,NY,3.54
459316,22400,22400,16.70%,E,E2,RENT,Not Verified,Nov-09,Fully Paid,FL,8.3
459375,1500,1500,13.92%,C,C4,RENT,Not Verified,Nov-09,Fully Paid,MA,19.08
459400,20000,20000,13.57%,C,C3,OWN,Not Verified,Dec-09,Fully Paid,NJ,22.06
459427,8000,8000,11.48%,B,B2,RENT,Not Verified,Nov-09,Fully Paid,NY,12.91
459431,12000,12000,11.14%,B,B1,RENT,Not Verified,Dec-09,Charged Off,PA,23.2
459462,3400,3400,8.94%,A,A5,RENT,Not Verified,Nov-09,Fully Paid,VT,20.24
459463,6500,6500,12.53%,B,B5,RENT,Not Verified,Nov-09,Fully Paid,IL,14.2
459471,10000,10000,8.94%,A,A5,MORTGAGE,Not Verified,Nov-09,Fully Paid,GA,15.86
459474,14550,14550,8.94%,A,A5,RENT,Not Verified,Dec-09,Fully Paid,DC,16.15
459538,15000,15000,19.82%,G,G1,MORTGAGE,Not Verified,Dec-09,Fully Paid,TX,17.87
459542,20000,20000,13.57%,C,C3,MORTGAGE,Not Verified,Nov-09,Fully Paid,NJ,9.8
459544,10000,10000,7.74%,A,A3,RENT,Not Verified,Nov-09,Fully Paid,NJ,3.56
459545,15000,15000,12.53%,B,B5,MORTGAGE,Not Verified,Nov-09,Charged Off,MN,10.13
459560,13500,13500,13.22%,C,C2,MORTGAGE,Not Verified,Nov-09,Fully Paid,AR,9.3
459562,14000,14000,14.26%,C,C5,MORTGAGE,Not Verified,Nov-09,Charged Off,TX,21.82
459627,4650,4650,13.22%,C,C2,OWN,Not Verified,Nov-09,Fully Paid,NY,21.3
459628,7000,7000,13.57%,C,C3,RENT,Not Verified,Nov-09,Fully Paid,GA,12.55
459630,10000,10000,12.53%,B,B5,RENT,Verified,Nov-09,Fully Paid,TX,0.65
459642,4800,4800,12.87%,C,C1,OWN,Not Verified,Nov-09,Fully Paid,IL,12.29
459675,8000,8000,13.92%,C,C4,RENT,Not Verified,Nov-09,Fully Paid,CA,8.93
459716,6500,6500,6.76%,A,A2,MORTGAGE,Not Verified,Mar-10,Fully Paid,MA,12.18
459730,10000,10000,11.14%,B,B1,RENT,Not Verified,Nov-09,Fully Paid,NY,5.16
459736,9000,9000,7.74%,A,A3,MORTGAGE,Not Verified,Nov-09,Fully Paid,TX,11.84
459766,15000,15000,13.22%,C,C2,OWN,Not Verified,Nov-09,Fully Paid,CA,8.36
459770,8000,8000,14.26%,C,C5,RENT,Not Verified,Nov-09,Charged Off,DC,11.61
459777,25000,25000,15.65%,D,D4,MORTGAGE,Not Verified,Nov-09,Fully Paid,MI,13.88
459778,8000,8000,8.59%,A,A4,MORTGAGE,Not Verified,Nov-09,Fully Paid,RI,15.36
459845,16000,16000,12.18%,B,B4,MORTGAGE,Not Verified,Nov-09,Fully Paid,AZ,23.82
459855,20000,20000,11.83%,B,B3,MORTGAGE,Not Verified,Nov-09,Fully Paid,FL,22.64
459859,25000,25000,12.18%,B,B4,RENT,Verified,Nov-09,Fully Paid,CA,16.67
459868,6000,6000,11.83%,B,B3,RENT,Not Verified,Nov-09,Fully Paid,NJ,8.89
459885,10000,10000,11.14%,B,B1,RENT,Not Verified,Nov-09,Fully Paid,FL,19.93
459894,5000,5000,14.61%,D,D1,RENT,Not Verified,Nov-09,Fully Paid,FL,16.74
459934,8500,8500,13.22%,C,C2,RENT,Not Verified,Nov-09,Charged Off,NY,13.67
459943,4500,4500,8.94%,A,A5,MORTGAGE,Not Verified,Nov-09,Fully Paid,LA,7.53
459958,14500,14500,7.88%,A,A5,MORTGAGE,Not Verified,Mar-10,Fully Paid,TX,19.47
459966,2700,2700,7.40%,A,A2,OWN,Source Verified,Nov-09,Fully Paid,NY,9.6
460048,5000,5000,11.48%,B,B2,OWN,Not Verified,Dec-09,Fully Paid,NY,16.4
460057,10000,10000,12.18%,B,B4,MORTGAGE,Not Verified,Dec-09,Fully Paid,AL,18.7
460079,11500,11500,11.83%,B,B3,MORTGAGE,Verified,Nov-09,Fully Paid,CO,15.7
460090,13000,13000,21.21%,G,G5,RENT,Not Verified,Nov-09,Fully Paid,TX,10.45
460100,8000,8000,12.18%,B,B4,RENT,Not Verified,Nov-09,Fully Paid,TX,19.32
460101,15000,15000,15.31%,D,D3,MORTGAGE,Not Verified,Nov-09,Charged Off,CA,5.26
460102,3500,3500,13.57%,C,C3,OWN,Not Verified,Nov-09,Fully Paid,CA,8.05
460108,4000,4000,13.92%,C,C4,RENT,Verified,Nov-09,Fully Paid,GA,18.45
460109,16000,16000,16.35%,E,E1,MORTGAGE,Verified,Nov-09,Fully Paid,IL,18.76
460113,13000,13000,12.18%,B,B4,RENT,Not Verified,Nov-09,Fully Paid,CA,3.36
460116,17500,17500,12.53%,B,B5,RENT,Not Verified,Dec-09,Fully Paid,CO,21.63
460122,11000,11000,8.94%,A,A5,OWN,Not Verified,Nov-09,Fully Paid,CT,19.02
460123,2500,2500,13.22%,C,C2,MORTGAGE,Not Verified,Nov-09,Fully Paid,CA,15.6
460147,7000,7000,8.59%,A,A4,MORTGAGE,Not Verified,Nov-09,Fully Paid,GA,17.26
460149,2500,2500,11.14%,B,B1,RENT,Not Verified,Nov-09,Fully Paid,CA,7.58
460185,9000,9000,7.74%,A,A3,MORTGAGE,Not Verified,Nov-09,Charged Off,MD,15.1
460192,5600,5600,12.18%,B,B4,RENT,Not Verified,Dec-09,Fully Paid,CA,6
460209,5000,5000,14.96%,D,D2,RENT,Not Verified,Nov-09,Charged Off,FL,13.68
460213,8000,8000,13.22%,C,C2,RENT,Not Verified,Nov-09,Fully Paid,CA,9.02
460218,6000,6000,8.94%,A,A5,MORTGAGE,Not Verified,Nov-09,Fully Paid,CA,18.23
460222,8000,8000,12.18%,B,B4,RENT,Not Verified,Jan-10,Fully Paid,CA,0.8
460240,19400,19400,16.00%,D,D5,MORTGAGE,Not Verified,Nov-09,Fully Paid,NJ,12.6
460252,20000,20000,12.18%,B,B4,MORTGAGE,Not Verified,Nov-09,Fully Paid,FL,24.86
460256,25000,25000,14.96%,D,D2,RENT,Not Verified,Feb-10,Fully Paid,TX,17.24
460277,24000,24000,16.35%,E,E1,MORTGAGE,Not Verified,Jan-10,Charged Off,NJ,14.45
460294,10000,10000,8.59%,A,A4,RENT,Not Verified,Dec-09,Fully Paid,PA,23.34
460296,8000,8000,11.48%,B,B2,RENT,Not Verified,Nov-09,Fully Paid,MA,18.66
460298,15000,15000,11.14%,B,B1,RENT,Not Verified,Nov-09,Fully Paid,VA,20.29
460307,10000,10000,11.14%,B,B1,RENT,Not Verified,Nov-09,Fully Paid,DE,17.18
460308,7000,7000,8.94%,A,A5,MORTGAGE,Not Verified,Nov-09,Fully Paid,CA,9.44
460318,3000,3000,13.92%,C,C4,OWN,Not Verified,Nov-09,Charged Off,LA,4.63
460352,25000,25000,15.65%,D,D4,MORTGAGE,Verified,Nov-09,Fully Paid,VA,0.04
460353,18000,18000,12.53%,B,B5,MORTGAGE,Not Verified,Nov-09,Fully Paid,MA,18.96
460359,4500,4500,7.74%,A,A3,MORTGAGE,Verified,Nov-09,Fully Paid,PA,17.85
460372,25000,25000,12.87%,C,C1,RENT,Verified,Nov-09,Fully Paid,CA,8.64
460375,6500,6500,7.74%,A,A3,MORTGAGE,Not Verified,Nov-09,Fully Paid,CO,17.68
460390,15000,15000,16.70%,E,E2,RENT,Not Verified,Dec-09,Fully Paid,PA,20.4
460404,6500,6500,16.35%,E,E1,RENT,Not Verified,Nov-09,Fully Paid,MI,11.41
460486,16000,16000,13.22%,C,C2,MORTGAGE,Not Verified,Dec-09,Fully Paid,GA,19.91
460494,15000,15000,8.94%,A,A5,OWN,Not Verified,Nov-09,Fully Paid,CO,10.1
460501,5000,5000,7.40%,A,A2,MORTGAGE,Not Verified,Nov-09,Fully Paid,GA,3.17
460505,20000,20000,15.31%,D,D3,RENT,Not Verified,Nov-09,Fully Paid,IL,9.1
460545,20000,20000,13.22%,C,C2,RENT,Not Verified,Nov-09,Fully Paid,GA,9.07
460566,3000,3000,8.94%,A,A5,MORTGAGE,Not Verified,Nov-09,Fully Paid,IL,17.22
460569,15000,15000,11.83%,B,B3,RENT,Not Verified,Nov-09,Fully Paid,VA,10.44
460575,5400,5400,7.74%,A,A3,RENT,Verified,Dec-09,Fully Paid,TX,23.88
460598,2400,2400,11.48%,B,B2,RENT,Not Verified,Nov-09,Fully Paid,NY,21.49
460615,4000,4000,7.74%,A,A3,OWN,Not Verified,Nov-09,Fully Paid,AL,7.17
460657,1200,1200,12.53%,B,B5,RENT,Not Verified,Nov-09,Fully Paid,UT,23.69
460667,2000,2000,7.40%,A,A2,OWN,Not Verified,Nov-09,Fully Paid,PA,1.88
460692,22000,22000,16.00%,D,D5,MORTGAGE,Verified,Nov-09,Fully Paid,CA,19.9
460708,16500,16500,11.83%,B,B3,RENT,Verified,Nov-09,Fully Paid,TX,17.44
460733,12000,12000,12.87%,C,C1,RENT,Not Verified,Nov-09,Fully Paid,OH,12.48
460779,15000,15000,11.14%,B,B1,OWN,Not Verified,Nov-09,Fully Paid,IL,8.75
460790,8800,8800,8.59%,A,A4,MORTGAGE,Not Verified,Nov-09,Fully Paid,NH,14.29
460829,10000,10000,7.74%,A,A3,MORTGAGE,Not Verified,Nov-09,Fully Paid,NY,1.71
460848,13000,13000,11.48%,B,B2,MORTGAGE,Not Verified,Nov-09,Fully Paid,LA,5.24
460855,12000,12000,15.65%,D,D4,MORTGAGE,Not Verified,Nov-09,Fully Paid,TX,8.21
460863,9600,9600,13.57%,C,C3,RENT,Not Verified,Nov-09,Fully Paid,MN,4.66
460867,5600,5600,11.14%,B,B1,RENT,Not Verified,Nov-09,Fully Paid,NY,13.37
460876,4500,4500,13.92%,C,C4,RENT,Not Verified,Nov-09,Fully Paid,MI,24.6
460877,6125,6125,8.59%,A,A4,OWN,Not Verified,Nov-09,Fully Paid,FL,10.21
460894,11000,11000,8.94%,A,A5,MORTGAGE,Not Verified,Nov-09,Fully Paid,AK,22.38
460920,8950,8950,13.22%,C,C2,RENT,Not Verified,Nov-09,Charged Off,CA,22.12
460957,15000,15000,12.87%,C,C1,MORTGAGE,Not Verified,Nov-09,Fully Paid,MD,14.07
460977,12000,12000,12.87%,C,C1,MORTGAGE,Not Verified,Nov-09,Fully Paid,CA,7.15
461016,4000,4000,16.70%,E,E2,OWN,Not Verified,Nov-09,Fully Paid,PA,0
461025,13000,13000,11.14%,B,B1,MORTGAGE,Not Verified,Nov-09,Fully Paid,FL,12.15
461039,10000,10000,13.57%,C,C3,OWN,Not Verified,Nov-09,Charged Off,MT,18.22
461060,15000,15000,11.83%,B,B3,RENT,Not Verified,Nov-09,Fully Paid,CA,13.79
461064,8000,8000,15.65%,D,D4,RENT,Not Verified,Nov-09,Fully Paid,MD,15.52
461089,8000,8000,11.83%,B,B3,MORTGAGE,Not Verified,Nov-09,Charged Off,CA,10.79
461125,7800,7800,11.83%,B,B3,RENT,Not Verified,Nov-09,Fully Paid,PA,8.82
461127,6250,6250,12.87%,C,C1,OWN,Not Verified,Nov-09,Charged Off,HI,23.26
461133,8000,8000,13.22%,C,C2,RENT,Not Verified,Dec-09,Fully Paid,WA,14.92
461142,1500,1500,7.74%,A,A3,OWN,Not Verified,Nov-09,Fully Paid,IL,4.36
461175,7000,7000,14.26%,C,C5,RENT,Not Verified,Nov-09,Fully Paid,CA,11.13
461199,6000,6000,11.83%,B,B3,RENT,Not Verified,Nov-09,Fully Paid,LA,5.38
461206,8000,8000,8.59%,A,A4,RENT,Not Verified,Nov-09,Fully Paid,MO,9.45
461219,7750,7750,16.70%,E,E2,RENT,Not Verified,Nov-09,Charged Off,OR,19.52
461227,10000,10000,12.53%,B,B5,RENT,Not Verified,Jan-10,Fully Paid,IL,4.72
461230,13500,13500,14.96%,D,D2,MORTGAGE,Verified,Nov-09,Fully Paid,PA,16.49
461259,1500,1500,8.94%,A,A5,RENT,Not Verified,Nov-09,Charged Off,NY,9.6
461270,24250,24250,12.53%,B,B5,MORTGAGE,Not Verified,Dec-09,Fully Paid,PA,20.28
461274,8500,8500,12.87%,C,C1,RENT,Verified,Nov-09,Fully Paid,MA,10.36
461287,12800,12800,8.94%,A,A5,MORTGAGE,Not Verified,Dec-09,Fully Paid,AZ,0.18
461310,4000,4000,12.53%,B,B5,RENT,Not Verified,Nov-09,Fully Paid,GA,22.31
461321,8500,8500,12.18%,B,B4,OWN,Verified,Nov-09,Fully Paid,CO,7.08
461342,10000,10000,11.14%,B,B1,RENT,Verified,Nov-09,Fully Paid,PA,8.1
461346,4000,4000,11.14%,B,B1,RENT,Not Verified,Nov-09,Fully Paid,OR,10.29
461356,13650,13650,16.35%,E,E1,RENT,Not Verified,Nov-09,Charged Off,CO,7.89
461379,15000,15000,13.92%,C,C4,MORTGAGE,Verified,Nov-09,Fully Paid,MD,13.1
461390,3000,3000,8.94%,A,A5,RENT,Not Verified,Nov-09,Fully Paid,VA,10.29
461400,4000,4000,8.94%,A,A5,RENT,Not Verified,Nov-09,Fully Paid,OH,2.77
461412,2000,2000,12.87%,C,C1,RENT,Verified,Nov-09,Fully Paid,FL,17.21
461415,20000,20000,13.22%,C,C2,RENT,Not Verified,Dec-09,Fully Paid,OH,23.86
461451,15000,15000,14.61%,D,D1,MORTGAGE,Verified,Nov-09,Fully Paid,TX,7.83
461452,6000,6000,8.94%,A,A5,MORTGAGE,Not Verified,Nov-09,Fully Paid,MD,0
461461,10000,10000,7.74%,A,A3,MORTGAGE,Verified,Nov-09,Fully Paid,OR,0.17
461487,10000,10000,13.22%,C,C2,RENT,Not Verified,Dec-09,Fully Paid,NY,15.21
461498,25000,25000,11.83%,B,B3,MORTGAGE,Not Verified,Dec-09,Fully Paid,MD,5.54
461505,10000,10000,8.59%,A,A4,MORTGAGE,Verified,Nov-09,Fully Paid,VA,4.46
461510,6000,6000,12.18%,B,B4,RENT,Not Verified,Nov-09,Fully Paid,GA,13.9
461525,17000,17000,17.74%,E,E5,MORTGAGE,Not Verified,Nov-09,Charged Off,FL,14.13
461529,3500,3500,13.92%,C,C4,RENT,Not Verified,Dec-09,Fully Paid,NY,5.36
461547,14000,14000,8.94%,A,A5,RENT,Not Verified,Dec-09,Fully Paid,CA,4.48
461552,25000,25000,14.61%,D,D1,MORTGAGE,Verified,Nov-09,Fully Paid,PA,17.76
461556,9000,9000,11.48%,B,B2,RENT,Not Verified,Dec-09,Charged Off,OH,11.36
461581,5000,5000,8.59%,A,A4,MORTGAGE,Not Verified,Nov-09,Fully Paid,MA,20.32
461582,5400,5400,15.31%,D,D3,OWN,Not Verified,Nov-09,Fully Paid,WY,11.33
461586,25000,25000,12.18%,B,B4,MORTGAGE,Not Verified,Dec-09,Fully Paid,LA,2.26
461593,5000,5000,12.87%,C,C1,RENT,Not Verified,Nov-09,Fully Paid,RI,13.14
461609,2000,2000,7.40%,A,A2,MORTGAGE,Not Verified,Nov-09,Fully Paid,WV,4.53
461664,4000,4000,7.74%,A,A3,MORTGAGE,Not Verified,Nov-09,Fully Paid,CA,17.64
461673,6000,6000,8.94%,A,A5,OWN,Not Verified,Nov-09,Charged Off,NJ,15.7
461675,6600,6600,7.88%,A,A5,MORTGAGE,Not Verified,Jan-10,Fully Paid,WA,9.62
461680,3600,3600,7.88%,A,A5,RENT,Not Verified,Jun-10,Charged Off,DE,21.08
461717,6250,6250,15.31%,D,D3,MORTGAGE,Not Verified,Nov-09,Fully Paid,SC,13.73
461718,5000,5000,8.59%,A,A4,MORTGAGE,Not Verified,Nov-09,Fully Paid,FL,22.08
461723,14000,14000,13.57%,C,C3,OWN,Not Verified,Dec-09,Fully Paid,CA,8.8
461745,25000,25000,11.48%,B,B2,OWN,Not Verified,Dec-09,Fully Paid,GA,9.9
461751,6000,6000,12.87%,C,C1,RENT,Not Verified,Nov-09,Fully Paid,VA,3.45
461755,9600,9600,8.94%,A,A5,OWN,Not Verified,Dec-09,Fully Paid,RI,18.41
461769,8000,8000,8.59%,A,A4,MORTGAGE,Not Verified,Nov-09,Fully Paid,UT,0.95
461778,10000,10000,8.94%,A,A5,MORTGAGE,Not Verified,Dec-09,Fully Paid,SC,15.05
461780,12000,12000,14.59%,D,D1,MORTGAGE,Not Verified,Jan-10,Fully Paid,NJ,15.36
461802,24250,24250,13.92%,C,C4,RENT,Not Verified,Dec-09,Charged Off,WA,2.06
461819,10000,10000,8.94%,A,A5,RENT,Verified,Nov-09,Fully Paid,NJ,10.33
461831,8000,8000,12.53%,B,B5,RENT,Not Verified,Dec-09,Fully Paid,NY,1.81
461846,14400,14400,12.18%,B,B4,OWN,Verified,Dec-09,Fully Paid,MO,0
461848,9000,9000,11.14%,B,B1,MORTGAGE,Not Verified,Nov-09,Fully Paid,TX,17.47
461879,4200,4200,8.94%,A,A5,MORTGAGE,Not Verified,Dec-09,Fully Paid,NY,19.24
461884,9000,9000,8.94%,A,A5,RENT,Not Verified,Jan-10,Fully Paid,NY,8.97
461894,5000,5000,14.26%,C,C5,MORTGAGE,Not Verified,Dec-09,Fully Paid,OR,17.64
461901,5000,5000,13.22%,C,C2,MORTGAGE,Not Verified,Nov-09,Charged Off,GA,15.4
461912,6500,6500,14.26%,C,C5,RENT,Not Verified,Nov-09,Fully Paid,CA,15.17
461924,10000,10000,8.94%,A,A5,RENT,Source Verified,Nov-09,Fully Paid,FL,13.09
461963,7500,7500,13.22%,C,C2,RENT,Not Verified,Nov-09,Fully Paid,CA,22.22
462038,1000,1000,11.14%,B,B1,OWN,Not Verified,Nov-09,Fully Paid,MD,4.38
462042,15200,15200,11.48%,B,B2,RENT,Not Verified,Dec-09,Fully Paid,FL,24.13
462058,10000,10000,8.59%,A,A4,MORTGAGE,Not Verified,Dec-09,Fully Paid,CO,8.31
462068,7500,7500,14.96%,D,D2,RENT,Not Verified,Nov-09,Fully Paid,MA,5.38
462074,12000,12000,14.26%,C,C5,RENT,Not Verified,Dec-09,Fully Paid,CA,5.33
462079,16800,16800,7.88%,A,A5,MORTGAGE,Source Verified,Oct-10,Fully Paid,MA,4.32
462081,4000,4000,17.74%,E,E5,RENT,Not Verified,Nov-09,Fully Paid,FL,14.04
462101,17000,17000,8.94%,A,A5,MORTGAGE,Not Verified,Dec-09,Fully Paid,CA,2.19
462125,24250,24250,12.18%,B,B4,MORTGAGE,Verified,Dec-09,Fully Paid,CA,17.65
462129,8500,8500,11.14%,B,B1,RENT,Not Verified,Nov-09,Fully Paid,CA,24.63
462143,25000,25000,14.96%,D,D2,RENT,Not Verified,Dec-09,Fully Paid,WI,0.47
462158,10200,10200,8.94%,A,A5,MORTGAGE,Not Verified,Nov-09,Fully Paid,GA,8.47
462161,14400,14400,11.14%,B,B1,MORTGAGE,Not Verified,Dec-09,Fully Paid,CA,9.68
462171,19500,19500,15.31%,D,D3,MORTGAGE,Not Verified,Dec-09,Fully Paid,UT,15.89
462175,3500,3500,7.74%,A,A3,RENT,Not Verified,Nov-09,Fully Paid,WA,9.42
462192,4000,4000,13.92%,C,C4,MORTGAGE,Not Verified,Nov-09,Fully Paid,OH,15.76
462193,11200,11200,11.14%,B,B1,MORTGAGE,Not Verified,Nov-09,Charged Off,OK,10.8
462212,7200,7200,12.53%,B,B5,RENT,Not Verified,Nov-09,Fully Paid,FL,13.61
462218,12000,12000,11.83%,B,B3,RENT,Not Verified,Dec-09,Fully Paid,GA,20.69
462230,3000,3000,11.83%,B,B3,RENT,Not Verified,Dec-09,Fully Paid,FL,19.31
462244,17500,17500,12.53%,B,B5,RENT,Not Verified,Dec-09,Fully Paid,CA,20.85
462245,6000,6000,11.14%,B,B1,RENT,Not Verified,Nov-09,Fully Paid,CA,24.1
462259,15000,15000,16.70%,E,E2,RENT,Not Verified,Dec-09,Charged Off,WA,2.11
462268,3250,3250,8.94%,A,A5,RENT,Not Verified,Nov-09,Charged Off,TX,6.13
462277,6000,6000,12.18%,B,B4,RENT,Not Verified,Nov-09,Charged Off,PA,9.65
462279,24000,24000,13.85%,C,C4,RENT,Verified,Feb-10,Fully Paid,WA,13.7
